,recipient_parent_name1,current_award,potential_award,offers_received,num_employees,annual_revenue,award_count,recipient_name,organizational_type,business_size,year,recipient_name_clean,Cycle,Democrats,Individuals,PACs,Republicans,Soft_Indivs,Soft_Orgs,Total,Total1,org_id,org_name,org_name_clean,DemShare,RepShare
1172,CRHPLC,443831260.9,453626660.9,320,924321.2876,10640256050.0,2,CRH PLC,,OTHER THAN SMALL BUSINESS,2018,crh,2018,184668,28638,631250,475220,0,0,659888,659888,D000066815,CRH PLC,crh,0.2798474892709066,0.7201525107290935
1173,CSLLIMITED,88707108.8,1252050455.0,28794,12221.40146,3017719919.0,2,CSL LIMITED,,OTHER THAN SMALL BUSINESS,2018,csl,2018,31786,8799,83500,60500,0,0,92286,92286,D000025196,CSL LTD,csl,0.34442927421277336,0.6555707257872266
1174,CUBICCORPORATION,11333552478.0,128000000000.0,20809,3578.0126270000005,559068050.9,2,CUBIC CORPORATION,,OTHER THAN SMALL BUSINESS,2018,cubic,2018,94533,67173,283500,256135,0,0,350668,350668,D000021944,CUBIC CORP,cubic,0.2695797734609374,0.7304202265390626
1175,CUMMINSINC,874269531.9,4621285255.0,38625,5833.88544,2292078090.0,2,CUMMINS INC.,,OTHER THAN SMALL BUSINESS,2018,cummins,2018,139086,81557,162000,106360,1000,0,245446,245446,D000021945,CUMMINS INC,cummins,0.5666663950522722,0.4333336049477278
1176,CURTISSWRIGHTCORPORATION,351054601.9,1066252440.0,1702,8361.297707,83238974958.0,2,CURTISS-WRIGHT CORPORATION,,OTHER THAN SMALL BUSINESS,2018,curtisswright,2018,4083,1413,5000,2250,0,0,6333,6333,D000025212,CURTISS-WRIGHT CORP,curtisswright,0.6447181430601611,0.35528185693983894
1177,DAIMLERAG,17256.0,17256.0,1,60000.0,50000000.0,1,DAIMLER AG,,OTHER THAN SMALL BUSINESS,2018,daimler ag,2018,8352,19469,4000,14978,0,0,23330,23330,D000042631,DAIMLER AG,daimler ag,0.35799399914273466,0.6420060008572653
1178,DAIRYFARMERSOFAMERICAINC,128886137.6,184447048.0,823,5745.095729,61730651.85,2,DAIRY FARMERS OF AMERICA INC.,,OTHER THAN SMALL BUSINESS,2018,dairy farmers america,2018,61335,9585,163000,109750,0,0,171085,171085,D000000119,DAIRY FARMERS OF AMERICA,dairy farmers america,0.3585060057865973,0.6414939942134027
1179,DAVITAINC,491570059.8,8020590878.0,127,49210.244439999995,6628915401.0,2,DAVITA INC.,,OTHER THAN SMALL BUSINESS,2018,davita,2018,621463,395576,974500,747434,51925,0,1368897,1368897,D000021951,DAVITA INC,davita,0.4539881378949622,0.5460118621050378
1180,THEDAYZIMMERMANNGROUPINC,13419766490.0,326000000000.0,4660,7745.911276999999,824372527.6,3,THE DAY & ZIMMERMANN GROUP INC,,OTHER THAN SMALL BUSINESS,2018,day zimmermann,2018,91138,60686,157000,126477,0,0,217615,217615,D000025286,DAY & ZIMMERMANN,day zimmermann,0.4188038508374882,0.5811961491625117
1181,DCIINC,47339056.81,1568155233.0,24561,220.46884530000003,27026502.41,2,DCI INC.,,SMALL BUSINESS,2018,dci,2018,10270,130270,17250,137250,0,2500,147520,147520,D000021952,DCI GROUP,dci,0.06961767895878525,0.9303823210412148
1182,DEANFOODSCOMPANY,18671930.04,86538512.15,13944,9952.718643,1920000000000.0,2,DEAN FOODS COMPANY,,OTHER THAN SMALL BUSINESS,2018,dean foods,2018,49815,163800,61500,175475,0,0,225290,225290,D000021651,DEAN FOODS,dean foods,0.22111500732389364,0.7788849926761063
1183,DEERECOMPANY,199507183.4,6424105605.0,73288,40188.4986,8184823999.0,2,DEERE & COMPANY,,OTHER THAN SMALL BUSINESS,2018,deere,2018,219888,46160,731000,557030,310,0,776918,776918,D000000408,DEERE & CO,deere,0.28302600789272486,0.7169739921072752
1184,DELOITTELLP,32359689574.0,5760000000000.0,85107,10490.64256,2542450592.0,2,DELOITTE LLP,,OTHER THAN SMALL BUSINESS,2018,deloitte,2018,2146398,915599,3776500,2537856,12278,0,4684254,4684254,D000000131,DELOITTE LLP,deloitte,0.4582155451006713,0.5417844548993287
1185,DELTAAIRLINESINC,74472338.63,17258912318.0,1567,80000.0,30000001007.0,2,DELTA AIR LINES INC.,,OTHER THAN SMALL BUSINESS,2018,delta air lines,2018,1084669,719072,1817500,1432701,7353,10,2517370,2517370,D000000350,DELTA AIR LINES,delta air lines,0.43087388822461536,0.5691261117753846
1186,DOMINIONRESOURCESINC,20762099626.0,20952863599.0,321,11068.91951,5504988986.0,2,DOMINION RESOURCES INC.,,OTHER THAN SMALL BUSINESS,2018,dominion resources,2018,438061,265540,668889,491055,1250,0,929116,929116,D000000335,DOMINION RESOURCES,dominion resources,0.4714814942375333,0.5285185057624667
1187,DUKEENERGYCORPORATION,3499099337.0,3512858906.0,200,15882.742730000002,20079258540.0,2,DUKE ENERGY CORPORATION,,OTHER THAN SMALL BUSINESS,2018,duke energy,2018,382953,229419,1026200,872017,34000,0,1254970,1254970,D000000477,DUKE ENERGY,duke energy,0.30514912707076663,0.6948508729292334
1188,DYNETICSINC,4035466715.0,20111100155.0,14896,1369.855945,222413812.4,2,DYNETICS INC.,,SMALL BUSINESS,2018,dynetics,2018,14503,30973,173500,189970,0,500,204473,204473,D000025614,DYNETICS INC,dynetics,0.07092868007022932,0.9290713199297707
1189,EATONCORPORATION,618246164.9,10133642404.0,13887,64454.41707,13614876746.0,2,EATON CORPORATION,,OTHER THAN SMALL BUSINESS,2018,eaton,2018,30759,84572,58000,111294,1200,0,142053,142053,D000025623,EATON CORP,eaton,0.2165318578277122,0.7834681421722878
1190,EDISONINTERNATIONAL,172057822.1,239750967.1,24,13928.775269999998,9520221371.0,2,EDISON INTERNATIONAL,,OTHER THAN SMALL BUSINESS,2018,edison,2018,280979,80897,371600,171283,1000,0,452262,452262,D000000239,EDISON INTERNATIONAL,edison,0.6212748362674733,0.37872516373252674
1191,ELBITSYSTEMSLTD,8404011188.0,14464178075.0,3022,6149.214722,1578289305.0,2,ELBIT SYSTEMS LTD.,,OTHER THAN SMALL BUSINESS,2018,elbit systems,2018,15120,19181,94000,97977,100,0,113097,113097,D000043128,ELBIT SYSTEMS,elbit systems,0.13369054882092363,0.8663094511790763
1192,EMBLEMHEALTHINC,3759383713.0,3759383713.0,22,4500.0,3120623104.0,2,EMBLEMHEALTH INC.,CORPORATE TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,emblemhealth,2018,67859,66791,2700,162,7650,0,68021,68021,D000030003,EMBLEMHEALTH INC,emblemhealth,0.9976183825583276,0.0023816174416724247
1193,EMERGENTBIOSOLUTIONSINC,14448464803.0,24892411226.0,295,962.2754902,344069059.7,2,EMERGENT BIOSOLUTIONS INC.,,OTHER THAN SMALL BUSINESS,2018,emergent biosolutions,2018,126789,197789,226500,297500,0,0,424289,424289,D000025674,EMERGENT BIOSOLUTIONS,emergent biosolutions,0.2988269787809724,0.7011730212190276
1194,ENGILITYCORP,51422312107.0,5610000000000.0,123267,24672.06523,5453362358.0,4,ENGILITY CORP.,,OTHER THAN SMALL BUSINESS,2018,engility,2018,20214,36355,3700,19563,205,0,39777,39777,D000059170,ENGILITY CORP,engility,0.508183120899012,0.49181687910098804
1195,ENTERGYCORPORATION,4787987527.0,4843556311.0,205,13908.29861,11613267500.0,2,ENTERGY CORPORATION,,OTHER THAN SMALL BUSINESS,2018,entergy,2018,280917,93815,582000,394843,2100,0,675760,675760,D000000255,ENTERGY CORP,entergy,0.4157052799810584,0.5842947200189417
1196,EQUIFAXINC,621712135.5,812037583.2,20428,5947.156628,851459487.7,2,EQUIFAX INC.,,OTHER THAN SMALL BUSINESS,2018,equifax,2018,35155,35220,39500,39492,225,0,74647,74647,D000025712,EQUIFAX INC,equifax,0.4709499377068067,0.5290500622931933
1197,ERNSTYOUNGLLP,3885896981.0,62748836702.0,16411,107873.6176,15949532154.0,2,ERNST & YOUNG LLP,,OTHER THAN SMALL BUSINESS,2018,ernst young,2018,1658212,834726,2888000,2034622,4733,0,3692834,3692834,D000000098,ERNST & YOUNG,ernst young,0.44903507712504814,0.5509649228749519
1198,EXELONCORPORATION,1522111959.0,138000000000.0,24242,17576.87828,16709566956.0,2,EXELON CORPORATION,,OTHER THAN SMALL BUSINESS,2018,exelon,2018,655778,913429,1006000,1261839,55850,50000,1917617,1917617,D000000368,EXELON CORP,exelon,0.3419754831126341,0.658024516887366
1199,EXPERIANPLC,33605329.39,213536657.8,28381,6559.154735,1620167979.0,2,EXPERIAN PLC,,OTHER THAN SMALL BUSINESS,2018,experian,2018,238829,46481,711500,519060,0,0,757889,757889,D000033552,EXPERIAN,experian,0.3151239825357011,0.6848760174642988
1200,EXXONMOBILCORPORATION,695348761.9,2629018288.0,2427,80592.44523,89197223571.0,2,EXXON MOBIL CORPORATION,,OTHER THAN SMALL BUSINESS,2018,exxon mobil,2018,758907,915419,1364950,1508522,4755,0,2267429,2267429,D000000129,EXXON MOBIL,exxon mobil,0.3346993444998719,0.6653006555001281
1201,FEDEXCORPORATION,13808769388.0,33999084339.0,22956,641238.8492,977000000000.0,2,FEDEX CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,fedex,2018,730489,564099,1850000,1681421,3289,0,2411910,2411910,D000000089,FEDEX CORP,fedex,0.30286743701050206,0.697132562989498
1202,FIDELITYNATIONALFINANCIALINC,109335730.7,172605774.2,1193,4110.693872999999,724361277.3,2,FIDELITY NATIONAL FINANCIAL INC.,,OTHER THAN SMALL BUSINESS,2018,fidelity national financial,2018,37580,181993,87280,231646,388400,0,269226,269226,D000021981,FIDELITY NATIONAL FINANCIAL,fidelity national financial,0.1395853297972707,0.8604146702027293
1203,FIRSTENERGYCORP,2196164512.0,3306537451.0,390,9709.220087,4769032126.0,2,FIRSTENERGY CORP.,,OTHER THAN SMALL BUSINESS,2018,firstenergy,2018,165252,136495,680000,671191,25000,270000,836443,836443,D000000531,FIRSTENERGY CORP,firstenergy,0.1975651658271992,0.8024348341728008
1204,FLIRSYSTEMSINC,2155967450.0,14880937651.0,33322,2675.971768,971520030.7,2,FLIR SYSTEMS INC.,,OTHER THAN SMALL BUSINESS,2018,flir systems,2018,65807,2507,130700,67400,0,0,133207,133207,D000025840,FLIR SYSTEMS,flir systems,0.49402058450381736,0.5059794154961826
1205,FLORIDATURBINETECHNOLOGIESINC,130298711.3,132193638.4,3290,197.34462119999998,31170527.27,2,FLORIDA TURBINE TECHNOLOGIES INC.,,SMALL BUSINESS,2018,florida turbine technologies,2018,4800,8050,6500,9750,0,0,14550,14550,D000025861,FLORIDA TURBINE TECHNOLOGIES,florida turbine technologies,0.32989690721649484,0.6701030927835051
1206,FLOWERSFOODSINC,4816510.48,14858351.85,11604,10463.120859999999,3591296611.0,2,FLOWERS FOODS INC.,,OTHER THAN SMALL BUSINESS,2018,flowers foods,2018,5065,36993,148500,180110,0,0,185175,185175,D000000377,FLOWERS FOODS,flowers foods,0.027352504387741325,0.9726474956122587
1207,FLUORCORPORATION,468000000000.0,535000000000.0,7157,38770.38624,106000000000.0,2,FLUOR CORPORATION,,OTHER THAN SMALL BUSINESS,2018,fluor,2018,288518,111724,712500,531621,1800,0,820139,820139,D000000277,FLUOR CORP,fluor,0.3517915865481339,0.6482084134518661
1208,FORDMOTORCOMPANY,476762318.8,12845648729.0,130353,197596.693,138000000000.0,2,FORD MOTOR COMPANY,,OTHER THAN SMALL BUSINESS,2018,ford motor,2018,995781,465732,1575500,1076333,43885,0,2072114,2072114,D000000182,FORD MOTOR CO,ford motor,0.48056284548050926,0.5194371545194907
1209,FRESENIUSMEDICALCAREHOLDINGSINC,318560023.8,5569850873.0,71,80000.0,12000000000.0,2,FRESENIUS MEDICAL CARE HOLDINGS INC.,,OTHER THAN SMALL BUSINESS,2018,fresenius medical care,2018,324373,213396,545000,431103,75,0,755476,755476,D000025929,FRESENIUS MEDICAL CARE,fresenius medical care,0.42936241521901425,0.5706375847809858
1210,G4SPLC,6955482629.0,15248909050.0,3778,384069.0455,6168196581.0,2,G4S PLC,,OTHER THAN SMALL BUSINESS,2018,g4s,2018,5801,9183,15000,18198,900,0,23999,23999,D000026342,G4S PLC,g4s,0.2417184049335389,0.7582815950664611
1211,GARNEYHOLDINGCOMPANY,165914471.1,166106471.1,29,1100.0,617390976.0,2,GARNEY HOLDING COMPANY,,OTHER THAN SMALL BUSINESS,2018,garney holding,2018,59000,2000,112500,55500,0,0,114500,114500,D000026160,GARNEY HOLDING CO,garney holding,0.5152838427947598,0.4847161572052402
1212,GENCORPINC,67779135270.0,69414836895.0,6040,32299.846080000003,32053321605.0,2,GENCORP INC.,,OTHER THAN SMALL BUSINESS,2018,gencorp,2018,38060,38693,111000,111668,180,0,149728,149728,D000026174,GENCORP INC,gencorp,0.2541942722804018,0.7458057277195982
1213,GENERALATOMICS,712192068.1,712192069.1,79,2362.0,739172992.0,2,GENERAL ATOMICS,,OTHER THAN SMALL BUSINESS,2018,general atomics,2018,386912,481928,876900,971456,125550,0,1358368,1358368,D000000317,GENERAL ATOMICS,general atomics,0.2848359207519612,0.7151640792480388
1214,GENERALDYNAMICSCORPORATION,11400000000000.0,21100000000000.0,201901,75851.66496000001,21479185072.0,2,GENERAL DYNAMICS CORPORATION,,OTHER THAN SMALL BUSINESS,2018,general dynamics,2018,1388699,594296,2610500,1741851,2054,5000,3130550,3130550,D000000165,GENERAL DYNAMICS,general dynamics,0.44359585376371563,0.5564041462362843
1215,GENERALELECTRICCOMPANY,70510125341.0,251000000000.0,114066,297272.6337,160000000000.0,3,GENERAL ELECTRIC COMPANY,,OTHER THAN SMALL BUSINESS,2018,general electric,2018,1350957,592322,2366123,1605284,92089,5000,2956241,2956241,D000000125,GENERAL ELECTRIC,general electric,0.4569847316237073,0.5430152683762928
1216,GENERALMILLSINC,211963.0,211963.0,3,40000.0,16500000000000.0,2,GENERAL MILLS INC.,,OTHER THAN SMALL BUSINESS,2018,general mills,2018,240304,152072,230500,142162,2750,0,382466,382466,D000000467,GENERAL MILLS,general mills,0.6283016006651572,0.37169839933484283
1217,GENERALMOTORSCOMPANY,377460686.8,10761524425.0,93326,215984.4707,146000000000.0,2,GENERAL MOTORS COMPANY,,OTHER THAN SMALL BUSINESS,2018,general motors,2018,1099948,301141,2045775,1241587,2686,0,2341535,2341535,D000000155,GENERAL MOTORS,general motors,0.46975509654991277,0.5302449034500872
1218,GENTEXCORPORATION,818893412.4,20185925569.0,7741,811.5966244,81697553.06,2,GENTEX CORPORATION,,OTHER THAN SMALL BUSINESS,2018,gentex,2018,21500,1000,20500,0,0,0,21500,21500,D000068698,GENTEX,gentex,1.0,0.0
1219,THEGEOGROUPINC,38345777810.0,98718886661.0,10123,16702.62891,1990944227.0,4,THE GEO GROUP INC,,OTHER THAN SMALL BUSINESS,2018,geo,2018,80645,335436,480000,733942,51500,325000,814587,814587,D000022003,GEO GROUP,geo,0.09900108889535433,0.9009989111046457
1220,GLAXOSMITHKLINEPLC,17260767478.0,179000000000.0,75083,55093.755829999995,27595757975.0,2,GLAXOSMITHKLINE PLC,,OTHER THAN SMALL BUSINESS,2018,glaxosmithkline,2018,263644,126593,423750,286424,2400,0,550068,550068,D000000133,GLAXOSMITHKLINE,glaxosmithkline,0.4792934691710843,0.5207065308289157
1221,GRANTTHORNTONINTERNATIONALLTD,1992240214.0,1860000000000.0,22305,9684.029215,1102254963.0,2,GRANT THORNTON INTERNATIONAL LTD,PARTNERSHIP,OTHER THAN SMALL BUSINESS,2018,grant thornton,2018,304324,75423,646150,417231,1100,0,721555,721555,D000026283,GRANT THORNTON LLP,grant thornton,0.42176133489477585,0.5782386651052241
1222,GREATLAKESDREDGEDOCKCORPORATION,5818250294.0,6126162890.0,425,2437.217289,751228295.8,2,GREAT LAKES DREDGE & DOCK CORPORATION,,OTHER THAN SMALL BUSINESS,2018,great lakes dredge dock,2018,10629,2529,22200,14100,0,0,24729,24729,D000026295,GREAT LAKES DREDGE & DOCK,great lakes dredge dock,0.42981924056775445,0.5701807594322456
1223,HARRISCORPORATION,98304157868.0,1070000000000.0,35561,14678.43897,3861389110.0,2,HARRIS CORPORATION,,OTHER THAN SMALL BUSINESS,2018,harris,2018,665796,200254,961500,495555,550,0,1161351,1161351,D000000395,HARRIS CORP,harris,0.5732943787020461,0.42670562129795386
1224,HDRINC,3352741407.0,4000000000000.0,31530,8066.207309,1447442990.0,2,H.D.R. INC.,,OTHER THAN SMALL BUSINESS,2018,hdr,2018,149583,58411,305675,214051,0,0,363634,363634,D000022021,HDR INC,hdr,0.4113559238135048,0.5886440761864952
1225,HERSHEYCOMPANY,400464.0,400464.0,3,12000.0,12000000000.0,2,HERSHEY COMPANY,,OTHER THAN SMALL BUSINESS,2018,hershey,2018,36879,24509,39279,27175,0,0,64054,64054,D000026470,HERSHEY CO,hershey,0.5757485871296094,0.4242514128703906
1226,HESSCORPORATION,395567847.1,395567847.1,242,15000.0,50000000.0,2,HESS CORPORATION,,OTHER THAN SMALL BUSINESS,2018,hess,2018,17190,379717,85000,447527,0,0,464717,464717,D000034447,HESS CORP,hess,0.03699025428378992,0.9630097457162101
1227,HEWLETTPACKARDENTERPRISECOMPANY,6835210502.0,308000000000.0,141652,245998.9639,63561614496.0,2,HEWLETT PACKARD ENTERPRISE COMPANY,,OTHER THAN SMALL BUSINESS,2018,hewlett packard enterprise,2018,321682,106966,478200,263076,800,0,584758,584758,D000067800,HEWLETT PACKARD ENTERPRISE,hewlett packard enterprise,0.5501113281049597,0.44988867189504034
1228,HILLROMHOLDINGSINC,144962060.3,3585053835.0,17882,7563.712862,1603554005.0,2,HILL-ROM HOLDINGS INC.,,OTHER THAN SMALL BUSINESS,2018,hillrom,2018,44506,10676,93500,59670,0,0,104176,104176,D000026480,HILL-ROM HOLDINGS,hillrom,0.42721932114882505,0.5727806788511749
1229,HMSHOLDINGSCORP,194165763.8,10615119360.0,4089,1988.080556,324264586.0,1,HMS HOLDINGS CORP.,,OTHER THAN SMALL BUSINESS,2018,hms,2018,16200,1200,40500,25500,0,0,41700,41700,D000026493,HMS HOLDINGS,hms,0.38848920863309355,0.6115107913669064
1230,HOLOGICINC,111379842.8,3162238259.0,6502,3022.355877,1682068467.0,2,HOLOGIC INC.,,OTHER THAN SMALL BUSINESS,2018,hologic,2018,20059,11461,25000,15550,317,0,35609,35609,D000026173,HOLOGIC INC,hologic,0.563312645679463,0.43668735432053696
1231,HONEYWELLINTERNATIONALINC,655000000000.0,1390000000000.0,66734,87807.99665,19759724960.0,2,HONEYWELL INTERNATIONAL INC.,,OTHER THAN SMALL BUSINESS,2018,honeywell,2018,2199789,1126939,4588810,3499877,751915,2500,5699666,5699666,D000000334,HONEYWELL INTERNATIONAL,honeywell,0.3859505100825206,0.6140494899174794
1232,HORNBECKOFFSHORESERVICESINC,2856157417.0,2856969417.0,90,1353.694444,536378271.1,2,HORNBECK OFFSHORE SERVICES INC.,,OTHER THAN SMALL BUSINESS,2018,hornbeck offshore services,2018,2311,5340,10000,13029,0,0,15340,15340,D000026519,HORNBECK OFFSHORE SERVICES,hornbeck offshore services,0.15065189048239896,0.8493481095176011
1233,HUMANAINC,4760000000000.0,9300000000000.0,1672,37878.66925,26092506632.0,2,HUMANA INC.,,OTHER THAN SMALL BUSINESS,2018,humana,2018,525804,95240,1062000,630532,685,0,1156336,1156336,D000000652,HUMANA INC,humana,0.45471558439761456,0.5452844156023855
1234,HUNTINGTONINGALLSINDUSTRIESINC,6200000000000.0,12400000000000.0,43142,27466.54959,4277762765.0,2,HUNTINGTON INGALLS INDUSTRIES INC.,,OTHER THAN SMALL BUSINESS,2018,huntington ingalls industries,2018,485202,117233,1017000,642485,0,0,1127687,1127687,D000064813,HUNTINGTON INGALLS INDUSTRIES,huntington ingalls industries,0.430263007377047,0.569736992622953
1235,IAPWORLDWIDESERVICESINC,17411057135.0,195000000000.0,5263,2144.275489,703476643.3,2,IAP WORLDWIDE SERVICES INC.,,OTHER THAN SMALL BUSINESS,2018,iap worldwide services,2018,5800,13900,4500,12600,0,0,18400,18400,D000026563,IAP WORLDWIDE SERVICES,iap worldwide services,0.31521739130434784,0.6847826086956522
1236,THEINTERPUBLICGROUPOFCOMPANIESINC,6631922851.0,10319095520.0,11741,27234.73249,6823149238.0,2,THE INTERPUBLIC GROUP OF COMPANIES INC,OTHER,OTHER THAN SMALL BUSINESS,2018,interpublic,2018,239295,153648,269500,183793,1000,0,423088,423088,D000021897,INTERPUBLIC GROUP,interpublic,0.5655915554210944,0.4344084445789056
1237,JACOBSENGINEERINGGROUPINC,306000000000.0,8780000000000.0,65118,38635.04722,8852537710.0,2,JACOBS ENGINEERING GROUP INC.,,OTHER THAN SMALL BUSINESS,2018,jacobs engineering,2018,393725,192645,679370,466920,1639,0,860645,860645,D000000371,JACOBS ENGINEERING GROUP,jacobs engineering,0.4574766599469003,0.5425233400530997
1238,JEDUNNCONSTRUCTIONGROUPINC,3643641840.0,6365643281.0,866,2643.873775,2155800069.0,2,J.E. DUNN CONSTRUCTION GROUP INC,,OTHER THAN SMALL BUSINESS,2018,je dunn construction,2018,12720,33740,17400,38400,0,0,51120,51120,D000026741,JE DUNN CONSTRUCTION GROUP,je dunn construction,0.24882629107981222,0.7511737089201878
1239,JOHNSONCONTROLSINC,13010388751.0,50359196789.0,67672,70288.7624,12340876760.0,2,JOHNSON CONTROLS INC.,OTHER,OTHER THAN SMALL BUSINESS,2018,johnson controls,2018,195366,122699,328000,253002,0,0,448368,448368,D000000644,JOHNSON CONTROLS INTERNATIONAL,johnson controls,0.4357269029011883,0.5642730970988117
1240,JOHNSONJOHNSON,263570097.4,53200824159.0,135341,103744.9507,50559972392.0,2,JOHNSON & JOHNSON,,OTHER THAN SMALL BUSINESS,2018,johnson johnson,2018,511335,283594,851500,623798,5755,1000,1135133,1135133,D000000386,JOHNSON & JOHNSON,johnson johnson,0.4504626330130478,0.5495373669869522
1241,JPMORGANCHASECO,100985330.1,224407457.4,522,226449.4331,66448851117.0,2,JPMORGAN CHASE & CO.,,OTHER THAN SMALL BUSINESS,2018,jpmorgan chase,2018,1727779,1656424,1371000,1299367,61931,1000,3027146,3027146,D000000103,JPMORGAN CHASE & CO,jpmorgan chase,0.5707617009552892,0.4292382990447108
1242,KAMANCORPORATION,2736139493.0,2541509081.0,25025,4305.623235,955713342.6,2,KAMAN CORPORATION,,OTHER THAN SMALL BUSINESS,2018,kaman,2018,16030,1107,30000,15000,0,0,31030,31030,D000026937,KAMAN CORP,kaman,0.5165968417660328,0.4834031582339671
1243,KBRINC,164000000000.0,2690000000000.0,49050,7704.305956,2160246768.0,2,KBR INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,kbr,2018,45005,53964,57500,66362,250,0,111367,111367,D000026963,KBR INC,kbr,0.40411432471019243,0.5958856752898076
1244,KELLOGGCOMPANY,503884.8,503884.8,2,25000.0,10000000000.0,1,KELLOGG COMPANY,,OTHER THAN SMALL BUSINESS,2018,kellogg,2018,97090,31661,130500,64625,383,0,161715,161715,D000026978,KELLOGG CO,kellogg,0.6003772068144575,0.39962279318554245
1245,KELLYSERVICESINC,1967151694.0,3287630678.0,11818,7129.608086,5544191310.0,2,KELLY SERVICES INC.,,OTHER THAN SMALL BUSINESS,2018,kelly services,2018,52544,37792,37000,21442,1170,0,73986,73986,D000026980,KELLY SERVICES,kelly services,0.7101884140242749,0.28981158597572515
1246,KEYCORP,53650804.96,217189743.6,29,8674.0,2590105984.0,1,KEYCORP,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,keycorp,2018,55794,51988,149500,143129,0,0,198923,198923,D000000805,KEYCORP,keycorp,0.2804803868833669,0.719519613116633
