,org_id,org_name,Cycle,Total,Democrats,Republicans,% to Dems,% to Repubs,Individuals,PACs,Soft (Indivs),Soft (Orgs)
2585,D000042851,Jeffrey New York,2012,"$2,500","$2,500",$0,100%,0%,"$2,500",$0,$0,$0
2587,D000042852,Jenny Craig,2004,"$2,500","$2,000",$500,80%,20%,"$2,500",$0,$0,$0
2588,D000042852,Jenny Craig,2002,$500,$500,$0,100%,0%,$500,$0,$0,$0
2589,D000042852,Jenny Craig,2000,"$68,000",$0,"$68,000",0%,100%,"$68,000",$0,$0,$0
2590,D000042852,Jenny Craig,1998,"$3,000",$0,"$3,000",0%,100%,"$3,000",$0,$0,$0
2591,D000042852,Jenny Craig,1996,"$10,000",$0,"$10,000",0%,100%,"$9,000",$0,"$1,000",$0
2592,D000042852,Jenny Craig,1994,"$2,000",$0,"$2,000",0%,100%,"$2,000",$0,$0,$0
2593,D000042852,Jenny Craig,1992,"$3,500","$3,500",$0,100%,0%,"$3,500",$0,$0,$0
2598,D000042856,Lee Jeans,2018,$20,$20,$0,95%,0%,$20,$0,$0,$0
2600,D000042857,Liberty Capital Group,2002,$500,$500,$0,100%,0%,$500,$0,$0,$0
2601,D000042857,Liberty Capital Group,2000,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2602,D000042857,Liberty Capital Group,1998,$500,$500,$0,100%,0%,$500,$0,$0,$0
2607,D000042861,Lily Transportation,2016,$28,$0,$28,0%,97%,$28,$0,$0,$0
2608,D000042861,Lily Transportation,2014,"$2,600",$0,"$2,600",0%,100%,"$2,600",$0,$0,$0
2609,D000042861,Lily Transportation,2012,$500,$0,$500,0%,100%,$500,$0,$0,$0
2610,D000042861,Lily Transportation,2006,$500,$500,$0,100%,0%,$500,$0,$0,$0
2611,D000042861,Lily Transportation,2004,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2612,D000042861,Lily Transportation,2000,"$3,750","$1,750","$2,000",47%,53%,"$3,750",$0,$0,$0
2613,D000042861,Lily Transportation,1998,"$11,450","$11,250",$200,98%,2%,"$11,450",$0,$0,$0
2614,D000042861,Lily Transportation,1996,"$2,950","$1,700","$1,250",58%,42%,"$2,950",$0,$0,$0
2615,D000042861,Lily Transportation,1992,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
2618,D000042863,MAST Industries,2012,"$2,500",$0,"$2,500",0%,100%,"$2,500",$0,$0,$0
2619,D000042863,MAST Industries,2006,$500,$0,$500,0%,100%,$500,$0,$0,$0
2620,D000042863,MAST Industries,2004,"$2,000",$0,"$2,000",0%,100%,"$2,000",$0,$0,$0
2621,D000042863,MAST Industries,2002,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
2622,D000042863,MAST Industries,2000,"$5,000","$1,000","$4,000",20%,80%,"$5,000",$0,$0,$0
2623,D000042863,MAST Industries,1998,"$3,000",$0,"$3,000",0%,100%,"$3,000",$0,$0,$0
2624,D000042863,MAST Industries,1996,"$5,000",$0,"$5,000",0%,100%,"$5,000",$0,$0,$0
2625,D000042863,MAST Industries,1990,"$6,500","$4,000","$2,500",62%,39%,"$6,500",$0,,
2629,D000042866,MullinTBG,2006,"$3,200","$2,200","$1,000",69%,31%,"$3,200",$0,$0,$0
2632,D000042868,Nautica,2018,$200,$200,$0,100%,0%,$200,$0,$0,$0
2633,D000042868,Nautica,2016,$100,$100,$0,99%,0%,$100,$0,$0,$0
2634,D000042868,Nautica,1998,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2636,D000042869,Noramco Inc,1994,$250,$0,$250,0%,100%,$250,$0,$0,$0
2639,D000042871,Oxy Vinyls,2016,$408,$0,$408,0%,100%,$408,$0,$0,$0
2640,D000042871,Oxy Vinyls,2000,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
2642,D000042872,PeopleSoft,2012,$201,$0,$201,0%,100%,$201,$0,$0,$0
2643,D000042872,PeopleSoft,2010,"$1,481","$1,481",$0,100%,0%,"$1,481",$0,$0,$0
2644,D000042872,PeopleSoft,2006,"$2,500","$2,500",$0,100%,0%,"$2,500",$0,$0,$0
2645,D000042872,PeopleSoft,2004,"$8,700","$6,200",$500,71%,6%,"$6,700",$0,$0,$0
2646,D000042872,PeopleSoft,2002,"$13,230","$1,830","$11,400",14%,86%,"$13,230",$0,$0,$0
2647,D000042872,PeopleSoft,2000,"$8,950","$3,700","$5,250",41%,59%,"$8,950",$0,$0,$0
2648,D000042872,PeopleSoft,1998,"$2,750","$2,550",$0,93%,0%,"$2,750",$0,$0,$0
2650,D000042873,Portal Software,2010,"$15,000","$15,000",$0,100%,0%,"$15,000",$0,$0,$0
2651,D000042873,Portal Software,2006,$250,$250,$0,100%,0%,$250,$0,$0,$0
2652,D000042873,Portal Software,2004,"$19,250","$19,250",$0,100%,0%,"$19,250",$0,$0,$0
2653,D000042873,Portal Software,2000,"$112,050","$80,500","$2,000",72%,2%,"$92,050",$0,"$20,000",$0
2654,D000042873,Portal Software,1998,$350,$350,$0,100%,0%,$350,$0,$0,$0
2658,D000042876,Primavera Systems,2012,$250,$0,$250,0%,100%,$250,$0,$0,$0
2659,D000042876,Primavera Systems,2010,"$2,400",$0,"$2,400",0%,100%,"$2,400",$0,$0,$0
2660,D000042876,Primavera Systems,2004,$250,$250,$0,100%,0%,$250,$0,$0,$0
2661,D000042876,Primavera Systems,1998,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
2663,D000042877,Procket Networks,2000,"$1,900",$0,$0,0%,0%,"$1,900",$0,$0,$0
2665,D000042878,ProfitLogic Inc,2004,$750,$750,$0,100%,0%,$750,$0,$0,$0
2669,D000042881,Pure Networks,2010,$500,$500,$0,100%,0%,$500,$0,$0,$0
2671,D000042882,QVC Network,1994,"$38,500","$35,000","$3,500",91%,9%,"$28,500",$0,$0,"$10,000"
2672,D000042882,QVC Network,1992,"$119,050","$94,750","$24,300",80%,20%,"$54,050",$0,"$50,000","$15,000"
2673,D000042882,QVC Network,1990,"$14,700","$8,000","$6,700",54%,46%,"$14,700",$0,,
2675,D000042883,Retek Inc,2006,$250,$250,$0,100%,0%,$250,$0,$0,$0
2676,D000042883,Retek Inc,2004,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
2677,D000042883,Retek Inc,2002,"$2,700","$2,700",$0,100%,0%,"$2,700",$0,$0,$0
2679,D000042884,Rodeway Inn,2018,$55,$55,$0,98%,0%,$55,$0,$0,$0
2680,D000042884,Rodeway Inn,2012,$250,$0,$250,0%,100%,$250,$0,$0,$0
2681,D000042884,Rodeway Inn,2010,$250,$250,$0,100%,0%,$250,$0,$0,$0
2682,D000042884,Rodeway Inn,2006,$251,$251,$0,100%,0%,$251,$0,$0,$0
2683,D000042884,Rodeway Inn,2004,"$2,350",$500,"$1,850",21%,79%,"$2,350",$0,$0,$0
2684,D000042884,Rodeway Inn,1998,"$1,166","$1,166",$0,100%,0%,"$1,166",$0,$0,$0
2688,D000042887,SafeGuard Health Enterprises,1994,"$2,000","$2,000",$0,100%,0%,"$2,000",$0,$0,$0
2690,D000042888,Santa Barbara Restaurant Group,2000,"$3,000",$0,"$3,000",0%,100%,"$3,000",$0,$0,$0
2693,D000042890,Shaw's Supermarkets,2020,$600,$0,$600,0%,100%,$600,$0,$0,$0
2694,D000042890,Shaw's Supermarkets,2018,"$1,383",$118,"$1,245",9%,90%,"$1,383",$0,$0,$0
2695,D000042890,Shaw's Supermarkets,2016,"$4,467",$437,"$3,145",10%,70%,"$3,832",$0,$635,$0
2696,D000042890,Shaw's Supermarkets,2014,$75,$0,$0,0%,0%,$0,$0,$75,$0
2697,D000042890,Shaw's Supermarkets,2012,"$5,050","$2,250","$2,800",45%,55%,"$5,050",$0,$0,$0
2698,D000042890,Shaw's Supermarkets,2010,$200,$0,$0,0%,0%,$0,$0,$0,$0
2699,D000042890,Shaw's Supermarkets,2004,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2701,D000042891,Softek Storage Solutions,2004,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2704,D000042893,Starz Media,2018,$10,$10,$0,91%,0%,$10,$0,$0,$0
2705,D000042893,Starz Media,2016,$350,$350,$0,100%,0%,$350,$0,$0,$0
2706,D000042893,Starz Media,2014,"$4,600","$4,600",$0,100%,0%,"$4,600",$0,$0,$0
2707,D000042893,Starz Media,2012,"$2,860",$360,"$2,500",13%,87%,"$2,860",$0,$0,$0
2708,D000042893,Starz Media,2010,"$1,350","$1,050",$300,78%,22%,"$1,350",$0,$0,$0
2710,D000042894,Suburban Extended Stay Hotel,2018,$309,$53,$0,17%,0%,$53,$0,$0,$0
2713,D000042896,Sun Country Airlines,2018,$363,$263,$0,72%,0%,$363,$0,$0,$0
2714,D000042896,Sun Country Airlines,2016,$700,$200,$500,29%,71%,$700,$0,$0,$0
2715,D000042896,Sun Country Airlines,2014,$900,$0,$900,0%,100%,$900,$0,$0,$0
2716,D000042896,Sun Country Airlines,2012,"$1,400","$1,000",$400,71%,29%,"$1,400",$0,$0,$0
2717,D000042896,Sun Country Airlines,2010,$200,$0,$200,0%,100%,$200,$0,$0,$0
2718,D000042896,Sun Country Airlines,2004,$550,$250,$300,45%,54%,$550,$0,$0,$0
2719,D000042896,Sun Country Airlines,2002,$500,$500,$0,100%,0%,$500,$0,$0,$0
2720,D000042896,Sun Country Airlines,2000,"$2,049","$1,750",$0,85%,0%,"$2,049",$0,$0,$0
2721,D000042896,Sun Country Airlines,1998,$750,$750,$0,100%,0%,$750,$0,$0,$0
2722,D000042896,Sun Country Airlines,1994,"$2,000","$1,000","$1,000",50%,50%,"$2,000",$0,$0,$0
2724,D000042897,Sybari Software,2012,"$2,500",$0,"$2,500",0%,100%,"$2,500",$0,$0,$0
2725,D000042897,Sybari Software,2004,"$1,250",$0,"$1,250",0%,100%,"$1,250",$0,$0,$0
2726,D000042897,Sybari Software,2000,"$4,000","$4,000",$0,100%,0%,"$4,000",$0,$0,$0
2727,D000042897,Sybari Software,1998,"$13,000","$13,000",$0,100%,0%,"$13,000",$0,$0,$0
2730,D000042899,Tellme Networks,2006,$500,$0,$0,0%,0%,$250,$0,$0,$0
2731,D000042899,Tellme Networks,2004,$500,$500,$0,100%,0%,$500,$0,$0,$0
2732,D000042899,Tellme Networks,2002,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2733,D000042899,Tellme Networks,2000,"$3,500","$3,000",$500,86%,14%,"$3,500",$0,$0,$0
2735,D000042900,TenderCare,2006,"$1,650","$1,650",$0,100%,0%,"$1,650",$0,$0,$0
2736,D000042900,TenderCare,2004,"$2,150","$2,150",$0,100%,0%,"$2,150",$0,$0,$0
2737,D000042900,TenderCare,1994,"$5,000",$0,"$5,000",0%,100%,"$5,000",$0,$0,$0
2741,D000042903,TimesTen inc,2004,$250,$250,$0,100%,0%,$250,$0,$0,$0
2744,D000042905,Travelodge,2018,"$3,447",$597,"$2,700",17%,78%,"$3,447",$0,$0,$0
2745,D000042905,Travelodge,2016,"$1,894","$1,894",$0,100%,0%,"$1,894",$0,$0,$0
2746,D000042905,Travelodge,2014,$0,$0,$0,0%,0%,$0,$0,$0,$0
2747,D000042905,Travelodge,2012,"$2,500","$1,500","$1,000",60%,40%,"$2,500",$0,$0,$0
2748,D000042905,Travelodge,2010,"$9,025","$9,000",$25,100%,0%,"$9,000",$0,$0,$0
2749,D000042905,Travelodge,2006,"$4,001",$0,"$4,001",0%,100%,"$4,001",$0,$0,$0
2750,D000042905,Travelodge,2004,$501,$0,$501,0%,100%,$501,$0,$0,$0
2751,D000042905,Travelodge,2002,$250,$0,$250,0%,100%,$250,$0,$0,$0
2752,D000042905,Travelodge,1996,"$3,500","$2,000","$1,500",57%,43%,"$2,000",$0,$0,"$1,500"
2753,D000042905,Travelodge,1994,$250,$250,$0,100%,0%,$250,$0,$0,$0
2754,D000042905,Travelodge,1990,"$1,500",$250,"$1,250",17%,83%,"$1,500",$0,,
2756,D000042906,Triton Energy,2000,"$54,170",$0,"$54,170",0%,100%,"$8,200","$20,970",$0,"$25,000"
2757,D000042906,Triton Energy,1998,"$9,000",$0,"$9,000",0%,100%,$0,"$8,000",$0,"$1,000"
2758,D000042906,Triton Energy,1996,"$29,250","$1,000","$28,250",3%,97%,"$28,250",$0,"$1,000",$0
2759,D000042906,Triton Energy,1994,"$9,500",$0,"$9,500",0%,100%,"$8,500","$1,000",$0,$0
2760,D000042906,Triton Energy,1992,"$1,200",$0,"$1,200",0%,100%,"$1,200",$0,$0,$0
2761,D000042906,Triton Energy,1990,"$1,500",$0,"$1,500",0%,100%,"$1,500",$0,,
2763,D000042907,UbiquiTel Inc,2004,"$1,000",$500,$500,50%,50%,"$1,000",$0,$0,$0
2765,D000042908,US Unwired,2004,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2766,D000042908,US Unwired,2002,$400,$400,$0,100%,0%,$400,$0,$0,$0
2767,D000042908,US Unwired,2000,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2769,D000042909,Vans,2018,"$2,491","$2,491",$0,100%,0%,"$2,491",$0,$0,$0
2770,D000042909,Vans,2016,"$2,997","$2,993",$4,100%,0%,"$2,997",$0,$0,$0
2771,D000042909,Vans,2006,"$5,000","$5,000",$0,100%,0%,"$5,000",$0,$0,$0
2772,D000042909,Vans,2000,"$2,000",$0,"$2,000",0%,100%,"$2,000",$0,$0,$0
2775,D000042911,WebEx Communications,2006,$250,$250,$0,100%,0%,$250,$0,$0,$0
2776,D000042911,WebEx Communications,2004,"$2,500","$2,250",$250,90%,10%,"$2,500",$0,$0,$0
2779,D000042913,Western Oil Sands,2000,$500,$0,$500,0%,100%,$500,$0,$0,$0
2786,D000042919,Wells Fargo Insurance Services,2006,"$6,980",$0,$0,0%,0%,$0,$0,$0,$0
2787,D000042919,Wells Fargo Insurance Services,2004,"$1,100",$0,$0,0%,0%,$0,$0,$0,$0
2788,D000042919,Wells Fargo Insurance Services,2002,"$3,900",$0,$500,0%,13%,$0,$0,$0,$0
2792,D000042922,WaMu Securities,2008,"$1,500",$500,"$1,000",33%,67%,"$1,500",$0,$0,$0
2794,D000042923,143 Records,2004,"$4,000","$4,000",$0,100%,0%,"$4,000",$0,$0,$0
2795,D000042923,143 Records,2000,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2796,D000042923,143 Records,1998,"$2,000","$2,000",$0,100%,0%,"$2,000",$0,$0,$0
2812,D000042938,In Style Magazine,2004,$250,$250,$0,100%,0%,$250,$0,$0,$0
2813,D000042938,In Style Magazine,1996,$500,$500,$0,100%,0%,$500,$0,$0,$0
2817,D000042941,MGM Studios,2004,"$14,450","$7,500","$6,950",52%,48%,"$14,450",$0,$0,$0
2818,D000042941,MGM Studios,2002,"$1,800","$1,800",$0,100%,0%,"$1,800",$0,$0,$0
2819,D000042941,MGM Studios,2000,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2820,D000042941,MGM Studios,1998,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
2821,D000042941,MGM Studios,1996,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2822,D000042941,MGM Studios,1994,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2826,D000042944,Sony Online Entertainment,2006,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2828,D000042945,Sony Pictures Imageworks,2004,$250,$250,$0,100%,0%,$250,$0,$0,$0
2833,D000042949,Qwest Services,2010,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2834,D000042949,Qwest Services,2008,"$21,550","$3,650","$7,900",17%,37%,"$11,550",$0,$0,$0
2835,D000042949,Qwest Services,2006,"$26,600",$0,$0,0%,0%,$0,$0,$0,$0
2837,D000042950,Planet Hollywood Resort & Casino,2004,"$2,000","$2,000",$0,100%,0%,"$2,000",$0,$0,$0
2841,D000042953,Dow Jones & Co,2006,"$5,105","$4,855",$250,95%,5%,"$5,105",$0,$0,$0
2842,D000042953,Dow Jones & Co,2004,"$16,650","$12,900","$1,000",78%,6%,"$13,900",$0,$0,$0
2843,D000042953,Dow Jones & Co,2002,"$3,550","$2,550","$1,000",72%,28%,"$3,550",$0,$0,$0
2844,D000042953,Dow Jones & Co,2000,"$32,240","$7,740","$23,500",24%,73%,"$32,240",$0,$0,$0
2845,D000042953,Dow Jones & Co,1998,"$10,000","$8,000","$2,000",80%,20%,"$10,000",$0,$0,$0
2846,D000042953,Dow Jones & Co,1996,"$8,750","$1,000","$7,750",11%,89%,"$8,750",$0,$0,$0
2847,D000042953,Dow Jones & Co,1994,"$5,400",$500,"$4,900",9%,91%,"$5,400",$0,$0,$0
2848,D000042953,Dow Jones & Co,1992,"$2,200","$2,000",$200,91%,9%,"$2,200",$0,$0,$0
2849,D000042953,Dow Jones & Co,1990,$200,$0,$200,0%,100%,$200,$0,,
2854,D000042957,Fox Interactive Media,2012,$500,$250,$250,50%,50%,$500,$0,$0,$0
2855,D000042957,Fox Interactive Media,2010,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
2859,D000042960,CBS Broadcasting,2006,"$4,400",$200,"$4,200",5%,95%,"$4,400",$0,$0,$0
2863,D000042963,College Sports TV,2006,"$26,700","$26,700",$0,100%,0%,"$26,700",$0,$0,$0
2865,D000042964,Crescent Real Estate Equities,2006,"$31,000",$0,"$31,000",0%,100%,"$31,000",$0,$0,$0
2866,D000042964,Crescent Real Estate Equities,2004,"$27,500","$10,000","$17,500",36%,64%,"$27,500",$0,$0,$0
2867,D000042964,Crescent Real Estate Equities,2002,"$9,800","$5,000","$4,800",51%,49%,"$9,800",$0,$0,$0
2868,D000042964,Crescent Real Estate Equities,2000,"$9,250",$0,"$9,250",0%,100%,"$9,250",$0,$0,$0
2869,D000042964,Crescent Real Estate Equities,1998,"$6,936","$2,000","$4,936",29%,71%,"$6,936",$0,$0,$0
2870,D000042964,Crescent Real Estate Equities,1996,"$32,750",$0,"$32,750",0%,100%,"$12,750",$0,"$20,000",$0
2871,D000042964,Crescent Real Estate Equities,1994,"$15,500","$9,000","$6,500",58%,42%,"$15,500",$0,$0,$0
2873,D000042965,FrontPoint Partners,2006,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2874,D000042965,FrontPoint Partners,2004,"$2,000","$2,000",$0,100%,0%,"$2,000",$0,$0,$0
2875,D000042965,FrontPoint Partners,2002,"$4,000",$0,"$4,000",0%,100%,"$4,000",$0,$0,$0
2883,D000042972,Starz Inc,2018,"$3,880","$3,395",$100,88%,3%,"$3,530",$0,$0,$0
2884,D000042972,Starz Inc,2016,$490,$490,$0,100%,0%,$490,$0,$0,$0
2885,D000042972,Starz Inc,2004,"$50,000",$0,$0,0%,0%,$0,$0,$0,$0
2892,D000042978,Chase Card Services,2006,"$4,250","$1,000","$3,250",24%,77%,"$4,250",$0,$0,$0
2913,D000042998,Fidelity Management Trust,1990,$500,$500,$0,100%,0%,$500,$0,,
2919,D000043003,PayPal Inc,2020,"$44,898","$28,895","$16,003",64%,36%,"$16,898","$28,000",$0,$0
2920,D000043003,PayPal Inc,2018,"$276,859","$163,357","$109,807",59%,40%,"$97,525","$174,000","$1,175",$729
2921,D000043003,PayPal Inc,2016,"$203,201","$141,772","$56,821",70%,28%,"$130,151","$72,800",$250,$0
2922,D000043003,PayPal Inc,2000,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
2924,D000043004,Comair Inc,2006,$750,$250,$500,33%,67%,$750,$0,$0,$0
2925,D000043004,Comair Inc,2004,"$7,700","$1,500","$6,200",20%,81%,"$7,700",$0,$0,$0
2926,D000043004,Comair Inc,2002,"$1,750",$0,"$1,750",0%,100%,"$1,750",$0,$0,$0
2927,D000043004,Comair Inc,2000,$500,$0,$500,0%,100%,$500,$0,$0,$0
2928,D000043004,Comair Inc,1998,"$30,800","$4,400","$26,400",14%,86%,"$20,800",$0,$0,"$10,000"
2929,D000043004,Comair Inc,1996,"$11,000",$0,"$11,000",0%,100%,"$1,000",$0,$0,"$10,000"
2930,D000043004,Comair Inc,1994,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
2936,D000043009,Cox Media,2006,$750,$0,$750,0%,100%,$750,$0,$0,$0
2937,D000043009,Cox Media,2004,$875,$875,$0,100%,0%,$875,$0,$0,$0
2939,D000043010,Cox Radio,1998,$500,$0,$500,0%,100%,$500,$0,$0,$0
2953,D000043023,Philadelphia 76ers,2018,"$2,435","$2,435",$0,100%,0%,"$2,435",$0,$0,$0
2954,D000043023,Philadelphia 76ers,2016,"$11,150","$11,150",$0,100%,0%,"$11,150",$0,$0,$0
2955,D000043023,Philadelphia 76ers,2014,"$117,150","$116,150","$1,000",99%,1%,"$117,150",$0,$0,$0
2956,D000043023,Philadelphia 76ers,2012,"$169,025","$156,200",$0,92%,0%,"$156,200",$0,$0,$0
2957,D000043023,Philadelphia 76ers,1994,$900,$900,$0,100%,0%,$900,$0,$0,$0
2958,D000043023,Philadelphia 76ers,1990,"$1,250","$1,250",$0,100%,0%,"$1,250",$0,,
2961,D000043025,J Records,2002,$500,$500,$0,100%,0%,$500,$0,$0,$0
2963,D000043026,Coldwell Banker Bain,2006,"$4,700","$1,400","$3,300",30%,70%,"$4,700",$0,$0,$0
2964,D000043026,Coldwell Banker Bain,2004,"$5,100","$4,850",$250,95%,5%,"$5,100",$0,$0,$0
2965,D000043026,Coldwell Banker Bain,2000,$250,$0,$250,0%,100%,$250,$0,$0,$0
2975,D000043035,PHH Mortgage,1998,"$2,300",$0,"$2,300",0%,100%,"$2,300",$0,$0,$0
2977,D000043036,PHH Corp,2018,"$4,938","$4,708",$220,95%,5%,"$4,938",$0,$0,$0
2978,D000043036,PHH Corp,2016,"$6,417","$3,956","$2,461",62%,38%,"$6,417",$0,$0,$0
2979,D000043036,PHH Corp,2014,"$3,750",$500,"$3,250",13%,87%,"$3,750",$0,$0,$0
2980,D000043036,PHH Corp,2012,"$7,400","$3,200","$4,200",43%,57%,"$7,400",$0,$0,$0
2981,D000043036,PHH Corp,2010,"$10,700","$8,700","$2,000",81%,19%,"$10,700",$0,$0,$0
2982,D000043036,PHH Corp,2008,"$2,500","$1,200","$1,300",48%,52%,"$2,500",$0,$0,$0
2983,D000043036,PHH Corp,2006,$250,$0,$250,0%,100%,$250,$0,$0,$0
2984,D000043036,PHH Corp,2002,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
2985,D000043036,PHH Corp,1994,$400,$0,$400,0%,100%,$400,$0,$0,$0
2986,D000043036,PHH Corp,1992,$500,$0,$500,0%,100%,$500,$0,$0,$0
2987,D000043036,PHH Corp,1990,$250,$250,$0,100%,0%,$250,$0,,
2996,D000043044,Waldenbooks,1994,$200,$0,$200,0%,100%,$200,$0,$0,$0
3001,D000043048,Marmon Group,2004,"$23,550",$0,"$23,550",0%,100%,"$23,550",$0,$0,$0
3002,D000043048,Marmon Group,2002,"$12,250","$2,000","$10,250",16%,84%,"$12,250",$0,$0,$0
3003,D000043048,Marmon Group,2000,"$111,000","$1,500","$109,500",1%,99%,"$12,500",$0,"$3,500","$95,000"
3004,D000043048,Marmon Group,1998,"$9,250","$2,000","$7,250",22%,78%,"$9,250",$0,$0,$0
3005,D000043048,Marmon Group,1996,"$18,500","$2,500","$16,000",14%,87%,"$18,500",$0,$0,$0
3006,D000043048,Marmon Group,1994,"$6,000","$1,500","$4,500",25%,75%,"$6,000",$0,$0,$0
3007,D000043048,Marmon Group,1992,"$7,050","$4,500","$2,250",64%,32%,"$7,050",$0,$0,$0
3009,D000043049,MiTek Industries,1992,"$2,700",$0,"$2,700",0%,100%,"$2,700",$0,$0,$0
3010,D000043049,MiTek Industries,1990,"$2,250",$0,"$2,250",0%,100%,"$2,250",$0,,
3012,D000043050,Columbia Management,2004,"$4,250",$0,"$4,250",0%,100%,"$4,250",$0,$0,$0
3013,D000043050,Columbia Management,1998,"$13,150","$2,500","$10,650",19%,81%,"$13,150",$0,$0,$0
3014,D000043050,Columbia Management,1996,"$31,699","$1,000","$30,699",3%,97%,"$31,699",$0,$0,$0
3015,D000043050,Columbia Management,1994,"$1,250",$0,"$1,250",0%,100%,"$1,250",$0,$0,$0
3016,D000043050,Columbia Management,1992,"$2,950",$200,"$2,750",7%,93%,"$2,950",$0,$0,$0
3017,D000043050,Columbia Management,1990,$700,$0,$700,0%,100%,$700,$0,,
3019,D000043051,Countrywide Insurance Group,2018,$5,$5,$0,83%,0%,$5,$0,$0,$0
3020,D000043051,Countrywide Insurance Group,2006,"$2,600",$0,"$2,600",0%,100%,"$2,600",$0,$0,$0
3023,D000043053,Brookside Capital,2004,$250,$0,$250,0%,100%,$250,$0,$0,$0
3024,D000043053,Brookside Capital,1996,$250,$0,$250,0%,100%,$0,$0,$0,$250
3025,D000043053,Brookside Capital,1992,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
3034,D000043061,Cumberland Packing,2020,"$2,800","$2,800",$0,100%,0%,"$2,800",$0,$0,$0
3035,D000043061,Cumberland Packing,2016,"$5,881","$5,700",$181,97%,3%,"$5,881",$0,$0,$0
3036,D000043061,Cumberland Packing,2014,"$2,450","$1,450",$0,59%,0%,"$1,450",$0,$0,$0
3037,D000043061,Cumberland Packing,2012,"$6,500","$4,500",$0,69%,0%,"$4,500",$0,$0,$0
3038,D000043061,Cumberland Packing,2010,"$1,250","$1,250",$0,100%,0%,"$1,250",$0,$0,$0
3039,D000043061,Cumberland Packing,2008,"$28,500","$28,500",$0,100%,0%,"$28,500",$0,$0,$0
3040,D000043061,Cumberland Packing,2006,$500,$500,$0,100%,0%,$500,$0,$0,$0
3041,D000043061,Cumberland Packing,2002,"$17,000","$17,000",$0,100%,0%,"$17,000",$0,$0,$0
3042,D000043061,Cumberland Packing,2000,"$9,100","$7,000","$2,100",77%,23%,"$9,100",$0,$0,$0
3043,D000043061,Cumberland Packing,1998,"$40,500","$36,500","$1,000",90%,3%,"$33,500",$0,"$7,000",$0
3044,D000043061,Cumberland Packing,1996,"$12,500","$12,250",$250,98%,2%,"$12,500",$0,$0,$0
3045,D000043061,Cumberland Packing,1994,"$5,500",$250,"$5,250",5%,95%,"$5,500",$0,$0,$0
3046,D000043061,Cumberland Packing,1990,"$12,500","$10,500","$2,000",84%,16%,"$12,500",$0,,
3055,D000043069,AIG Royal Alliance,2006,$250,$0,$250,0%,100%,$250,$0,$0,$0
3057,D000043070,AIG VALIC,2006,$250,$0,$250,0%,100%,$250,$0,$0,$0
3059,D000043071,AMC Theatres,2020,$100,$0,$100,0%,99%,$100,$0,$0,$0
3060,D000043071,AMC Theatres,2018,"$14,932","$7,038","$6,479",47%,43%,"$6,553","$6,979",$0,$0
3065,D000043075,Jiffy Lube,2018,"$6,026","$6,026",$0,100%,0%,"$6,026",$0,$0,$0
3066,D000043075,Jiffy Lube,2012,"$11,500",$0,"$11,500",0%,100%,"$11,500",$0,$0,$0
3067,D000043075,Jiffy Lube,2010,"$9,850",$250,"$9,600",3%,98%,"$9,850",$0,$0,$0
3068,D000043075,Jiffy Lube,2006,"$8,650",$0,"$8,650",0%,100%,"$8,650",$0,$0,$0
3069,D000043075,Jiffy Lube,2004,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
3070,D000043075,Jiffy Lube,2002,"$2,000","$2,000",$0,100%,0%,"$2,000",$0,$0,$0
3071,D000043075,Jiffy Lube,2000,"$12,500","$11,500","$1,000",92%,8%,"$12,500",$0,$0,$0
3072,D000043075,Jiffy Lube,1998,$250,$0,$250,0%,100%,$250,$0,$0,$0
